model_name,combination,min_cluster_size,n_components,n_neighbors,diversity_score,c_v_score,weighted_avg_sim,unweighted_avg_sim,document_coverage,number_of_topics
qwen3,"(20, 5, 10)",20,5,10,0.6182119205298013,0.3600614513620887,0.6021830314040915,0.635853,0.6271066903378001,302
qwen3,"(20, 5, 20)",20,5,20,0.6159851301115241,0.3620661743372397,0.607809041967073,0.6453716,0.5983122157640021,269
qwen3,"(20, 5, 30)",20,5,30,0.632258064516129,0.3634189696832052,0.6068885689777112,0.6473084,0.5784430555217782,248
qwen3,"(20, 5, 40)",20,5,40,0.628755364806867,0.35992313370731616,0.6006001309393464,0.644952,0.5828935528587758,233
qwen3,"(20, 7, 10)",20,7,10,0.615909090909091,0.359434438891259,0.6049527346041045,0.636574,0.6134390427782777,308
qwen3,"(20, 7, 20)",20,7,20,0.6150579150579151,0.3601304931656664,0.5981477006499927,0.6519312,0.6118825846932076,259
qwen3,"(20, 7, 30)",20,7,30,0.6401606425702812,0.3587964698535421,0.606666136902349,0.64602315,0.5715605924268586,249
qwen3,"(20, 7, 40)",20,7,40,0.6456140350877193,0.35987430036414675,0.5991504994485889,0.6438283,0.5843284126559498,228
qwen3,"(20, 10, 10)",20,10,10,0.6109215017064846,0.35883821391707343,0.5977387094081711,0.6377281,0.6300493689048858,293
qwen3,"(20, 10, 20)",20,10,20,0.618840579710145,0.3542278627513224,0.6074969563738766,0.64977366,0.5921836620540383,276
qwen3,"(20, 10, 30)",20,10,30,0.6392561983471075,0.3628356821549961,0.6047524421378209,0.64700234,0.5881709185534668,242
qwen3,"(20, 10, 40)",20,10,40,0.637117903930131,0.3701916353273471,0.6023722670582465,0.64611316,0.5753544590092171,229
qwen3,"(20, 15, 10)",20,15,10,0.615,0.3599638126228611,0.6004409855674028,0.6374161,0.626668936501374,300
qwen3,"(20, 15, 20)",20,15,20,0.6173584905660378,0.3591813718422943,0.6041958956870682,0.6458768,0.5987256499428488,265
qwen3,"(20, 15, 30)",20,15,30,0.6321285140562249,0.35928625051845686,0.6058020177296131,0.6488789,0.583914978477103,249
qwen3,"(20, 15, 40)",20,15,40,0.6377118644067796,0.3652176048025502,0.606383911765264,0.6487541,0.5656509156351078,236
qwen3,"(25, 5, 10)",25,5,10,0.6330677290836654,0.36841214058773386,0.5945473223480382,0.6211272,0.6232155451251247,251
qwen3,"(25, 5, 20)",25,5,20,0.6389380530973451,0.3675947841260931,0.5972101126640351,0.6317302,0.5998686738490722,226
qwen3,"(25, 5, 30)",25,5,30,0.6599009900990099,0.3745087947863423,0.5971446830710347,0.6307943,0.5898246552688539,202
qwen3,"(25, 5, 40)",25,5,40,0.673936170212766,0.3766741632507456,0.5949600751839951,0.63106453,0.5867360587562928,188
qwen3,"(25, 7, 10)",25,7,10,0.6392996108949416,0.3635183899772607,0.5977046184068142,0.62140954,0.6084048736593789,257
qwen3,"(25, 7, 20)",25,7,20,0.6518518518518519,0.3711999241740828,0.5936697493917871,0.62984,0.610399085580875,216
qwen3,"(25, 7, 30)",25,7,30,0.6636363636363637,0.36746328595805744,0.6015793854135574,0.63179237,0.5665750626231183,209
qwen3,"(25, 7, 40)",25,7,40,0.6637305699481866,0.3746853891274665,0.5910380870955958,0.6361923,0.5945426688392228,193
qwen3,"(25, 10, 10)",25,10,10,0.64125,0.36750067477393744,0.5923765006457004,0.6195141,0.6240424134828182,240
qwen3,"(25, 10, 20)",25,10,20,0.6443946188340807,0.3635774894417983,0.6009931528493684,0.63274556,0.5830637904618303,223
qwen3,"(25, 10, 30)",25,10,30,0.6542713567839196,0.37390540649964266,0.5934578291133527,0.63357437,0.6044407694739659,199
qwen3,"(25, 10, 40)",25,10,40,0.678125,0.375269416634432,0.5977175751690013,0.6297961,0.5773486709307133,192
qwen3,"(25, 15, 10)",25,15,10,0.6365461847389559,0.3651300025025739,0.5928913546516809,0.62161237,0.619859432379192,249
qwen3,"(25, 15, 20)",25,15,20,0.6372727272727273,0.36590478726762127,0.5959885371586474,0.6358855,0.5997470755611761,220
qwen3,"(25, 15, 30)",25,15,30,0.6502487562189054,0.3740847417041596,0.5982549551822685,0.63482916,0.5816289306646563,201
qwen3,"(25, 15, 40)",25,15,40,0.6728205128205128,0.3711445498310891,0.5993069024438967,0.62954,0.57182810866023,195
qwen3,"(30, 5, 10)",30,5,10,0.6438679245283019,0.3785923531319879,0.5875555413318299,0.6151172,0.6270580510226416,212
qwen3,"(30, 5, 20)",30,5,20,0.6621052631578948,0.37254117706367323,0.5935567079107357,0.6173694,0.5938860380845837,190
qwen3,"(30, 5, 30)",30,5,30,0.6802325581395349,0.3780798638176205,0.5927501378628529,0.61951214,0.5862010262895498,172
qwen3,"(30, 5, 40)",30,5,40,0.6811764705882353,0.377992617225003,0.5963495060083002,0.62306887,0.5684233565991391,170
qwen3,"(30, 7, 10)",30,7,10,0.6367149758454106,0.37450163614435267,0.5852631760376972,0.61514133,0.6225832340280649,207
qwen3,"(30, 7, 20)",30,7,20,0.6746031746031746,0.37443987475167856,0.5925398190167025,0.6185505,0.590943359517498,189
qwen3,"(30, 7, 30)",30,7,30,0.6684210526315789,0.3820163483345147,0.5935079078947736,0.6192923,0.5776648264792432,171
qwen3,"(30, 7, 40)",30,7,40,0.6907407407407408,0.3845835946916162,0.5876162971689303,0.61768544,0.594566988496802,162
qwen3,"(30, 10, 10)",30,10,10,0.6475961538461539,0.3742999057733931,0.585181264343258,0.6115196,0.6302439261655196,208
qwen3,"(30, 10, 20)",30,10,20,0.6587301587301587,0.36813774375261293,0.5948240995110526,0.61502236,0.5816289306646563,189
qwen3,"(30, 10, 30)",30,10,30,0.6802395209580838,0.3828257872002905,0.5882839470631571,0.6156426,0.6027140737858411,167
qwen3,"(30, 10, 40)",30,10,40,0.6855345911949685,0.38312476247785016,0.5924302970531989,0.62223184,0.5811668571706511,159
qwen3,"(30, 15, 10)",30,15,10,0.6386046511627907,0.37592081290722656,0.5883283234638852,0.61574066,0.6160412461392544,215
qwen3,"(30, 15, 20)",30,15,20,0.6781420765027323,0.37631484266438037,0.5910980237929877,0.6150412,0.5903596877355967,183
qwen3,"(30, 15, 30)",30,15,30,0.6684523809523809,0.37928432877552154,0.5940882624670676,0.61648774,0.5788321700430458,168
qwen3,"(30, 15, 40)",30,15,40,0.6834319526627219,0.378038748741848,0.59686722934513,0.62290394,0.5647510883046767,169
qwen3,"(35, 5, 10)",35,5,10,0.6311475409836066,0.3864364240252435,0.5832290414517873,0.6131188,0.6197621537488752,183
qwen3,"(35, 5, 20)",35,5,20,0.670414201183432,0.382322561105696,0.5908023584118532,0.61131567,0.5860794280016537,169
qwen3,"(35, 5, 30)",35,5,30,0.6759493670886076,0.38601308876022555,0.5932345593186004,0.61654574,0.5704905274933729,158
qwen3,"(35, 5, 40)",35,5,40,0.6788079470198676,0.3860418792551803,0.5937487482341944,0.62110615,0.5627082370680221,151
qwen3,"(35, 7, 10)",35,7,10,0.6327777777777778,0.3826523705280318,0.5846514514204731,0.6108812,0.6099126924292906,180
qwen3,"(35, 7, 20)",35,7,20,0.6742514970059881,0.38260486648833913,0.5889534673849139,0.6112541,0.5844256912862666,167
qwen3,"(35, 7, 30)",35,7,30,0.6707792207792208,0.38708683722005266,0.5884643822762611,0.6170575,0.5816532503222355,154
qwen3,"(35, 7, 40)",35,7,40,0.6885906040268457,0.38978380671102175,0.5873832135980729,0.61860704,0.582480118679929,149
qwen3,"(35, 10, 10)",35,10,10,0.6401129943502825,0.386584325220728,0.5821279512178782,0.6085029,0.6203701451883558,177
qwen3,"(35, 10, 20)",35,10,20,0.6638554216867469,0.38161491586367624,0.5906153605775634,0.61146396,0.5835258639558355,166
qwen3,"(35, 10, 30)",35,10,30,0.6745222929936305,0.38092548017061467,0.5933576480234523,0.61218655,0.5726063377027651,157
qwen3,"(35, 10, 40)",35,10,40,0.6857142857142857,0.38812475520115447,0.5908111280685869,0.6224414,0.565115883168365,147
qwen3,"(35, 15, 10)",35,15,10,0.6425531914893617,0.37758038078559303,0.5885321537059948,0.6124739,0.6006712225491865,188
qwen3,"(35, 15, 20)",35,15,20,0.6737804878048781,0.38271278012701104,0.5911307380948037,0.6117194,0.5732386487998249,164
qwen3,"(35, 15, 30)",35,15,30,0.6815789473684211,0.38173783013362234,0.5884550316017212,0.61165017,0.5857632724531239,152
qwen3,"(35, 15, 40)",35,15,40,0.6794871794871795,0.3823181645131946,0.5974788387663137,0.62234885,0.5488217125902868,156
qwen3,"(40, 5, 10)",40,5,10,0.6522012578616352,0.3939264256374226,0.575732452448704,0.6083066,0.6229480288917532,159
qwen3,"(40, 5, 20)",40,5,20,0.6677852348993288,0.38997803690386046,0.584378909820436,0.6084946,0.5904812860234928,149
qwen3,"(40, 5, 30)",40,5,30,0.6770833333333334,0.3873304559785518,0.5859767211315426,0.60997975,0.5910649578053941,144
qwen3,"(40, 5, 40)",40,5,40,0.6822222222222222,0.3919912992917638,0.5887931158251629,0.61741686,0.567864004474817,135
qwen3,"(40, 7, 10)",40,7,10,0.6478260869565218,0.38897994873831127,0.5819201169204701,0.603263,0.604683966049758,161
qwen3,"(40, 7, 20)",40,7,20,0.6697368421052632,0.38657061795020853,0.5900246555764543,0.60821867,0.5718037890026508,152
qwen3,"(40, 7, 30)",40,7,30,0.676923076923077,0.3933500636034369,0.5896232732650456,0.6129764,0.5611031396677935,143
qwen3,"(40, 7, 40)",40,7,40,0.6826086956521739,0.3951989313509062,0.5910646434058384,0.6211831,0.5485055570417569,138
qwen3,"(40, 10, 10)",40,10,10,0.6477419354838709,0.3937573928692601,0.5777200532457316,0.60081583,0.616770835866631,155
qwen3,"(40, 10, 20)",40,10,20,0.6765517241379311,0.38903162901151517,0.5835040651544618,0.6058101,0.6041732532405943,145
qwen3,"(40, 10, 30)",40,10,30,0.6867132867132867,0.38846186595820636,0.5916545683848056,0.6154547,0.5568958389065882,143
qwen3,"(40, 10, 40)",40,10,40,0.6911111111111111,0.3939691717052475,0.5886947904426814,0.6152577,0.5614192952163234,135
qwen3,"(40, 15, 10)",40,15,10,0.642,0.39011024700600605,0.5644835069468407,0.6011116,0.626450059583161,150
qwen3,"(40, 15, 20)",40,15,20,0.6691275167785234,0.3883584672082032,0.5894996731338887,0.60907257,0.5666723412534351,149
qwen3,"(40, 15, 30)",40,15,30,0.6692307692307692,0.3928204995997869,0.5899835050649853,0.6169181,0.5624407208346507,143
qwen3,"(40, 15, 40)",40,15,40,0.6992424242424242,0.39305320908183927,0.5886764367335077,0.6126431,0.564897006250152,132
robbert,"(10, 5, 10)",10,5,10,0.5745614035087719,0.3475518280839408,0.5456707787045207,0.5886919,0.7227315839392982,570
robbert,"(10, 5, 20)",10,5,20,0.6072649572649572,0.3519402804616284,0.5480355537366329,0.58813643,0.6858629830491987,468
robbert,"(10, 5, 30)",10,5,30,0.6169411764705882,0.3561751228271702,0.5474266426382475,0.5881197,0.674797538850653,425
robbert,"(10, 5, 40)",10,5,40,0.6141463414634146,0.3536724131271684,0.54966139783217,0.59519947,0.6550742965539045,410
robbert,"(10, 10, 10)",10,10,10,0.5765432098765432,0.34648316658304795,0.5440240340939728,0.5902849,0.709526009873781,567
robbert,"(10, 10, 20)",10,10,20,0.6072805139186296,0.3569836614517359,0.5480591010315949,0.59001714,0.6706631970621854,467
robbert,"(10, 10, 30)",10,10,30,0.607816091954023,0.3589065993010728,0.5494803972060038,0.59138185,0.6650453561613853,435
robbert,"(10, 10, 40)",10,10,40,0.6261194029850746,0.35574385234644157,0.551280365103767,0.5888336,0.6470731292103408,402
robbert,"(10, 15, 10)",10,15,10,0.5756272401433692,0.34515200784338407,0.5451856799926351,0.5923445,0.6982416887570223,558
robbert,"(10, 15, 20)",10,15,20,0.6087048832271762,0.3538794213578003,0.5490693530191392,0.5873504,0.6795398720786011,471
robbert,"(10, 15, 30)",10,15,30,0.6041763341067286,0.3590933065948877,0.5473958013625024,0.5926215,0.6669909287677229,431
robbert,"(10, 15, 40)",10,15,40,0.6176767676767677,0.35944834496077765,0.548583662986791,0.5910256,0.6511101923684914,396
robbert,"(20, 5, 10)",20,5,10,0.6516447368421052,0.3579195366449107,0.5196314270573448,0.5460037,0.7236557309273085,304
robbert,"(20, 5, 20)",20,5,20,0.6656716417910448,0.36546238792965785,0.5253310603627107,0.551777,0.697001386220482,268
robbert,"(20, 5, 30)",20,5,30,0.6595505617977528,0.36369001266997436,0.5326924028817345,0.5625168,0.661494686154819,267
robbert,"(20, 5, 40)",20,5,40,0.6668016194331984,0.3656356010595353,0.5250180115681485,0.5603701,0.6659938228069748,247
robbert,"(20, 10, 10)",20,10,10,0.6664406779661017,0.35811989642707787,0.5152799596799876,0.5451084,0.7281791872370437,295
robbert,"(20, 10, 20)",20,10,20,0.658273381294964,0.3672285805429786,0.5266322527087766,0.556419,0.6868600890099468,278
robbert,"(20, 10, 30)",20,10,30,0.6553435114503817,0.3692588676605843,0.5303706248257599,0.55666554,0.6678177971254164,262
robbert,"(20, 10, 40)",20,10,40,0.6641434262948207,0.36883118677380905,0.530343912967387,0.55959344,0.6621513169094579,251
robbert,"(20, 15, 10)",20,15,10,0.6675767918088737,0.35593222242949807,0.5109599240360869,0.5481831,0.7335295119044724,293
robbert,"(20, 15, 20)",20,15,20,0.6675182481751825,0.3647000557131702,0.5226186036225444,0.551674,0.6969770665629028,274
robbert,"(20, 15, 30)",20,15,30,0.6724806201550387,0.3680111836392028,0.5290466095405787,0.5552784,0.6682312313042632,258
robbert,"(20, 15, 40)",20,15,40,0.6681274900398406,0.3652256300981426,0.5263478202312297,0.56103164,0.6574819426542474,251
robbert,"(30, 5, 10)",30,5,10,0.6830434782608695,0.3560245167363791,0.5046429737207331,0.5224957,0.714146744813833,230
robbert,"(30, 5, 20)",30,5,20,0.6942307692307692,0.36557267603941074,0.5097826720300246,0.5284767,0.698971278484399,208
robbert,"(30, 5, 30)",30,5,30,0.6809302325581396,0.36806698699518303,0.5215834314199302,0.5399834,0.6642671271188502,215
robbert,"(30, 5, 40)",30,5,40,0.6793269230769231,0.3622979388050597,0.5221490728351318,0.5491807,0.6456382694131667,208
robbert,"(30, 10, 10)",30,10,10,0.6912037037037037,0.3632394397420428,0.4955975747030925,0.5192792,0.7478294705610545,216
robbert,"(30, 10, 20)",30,10,20,0.6915887850467289,0.3669426054672897,0.5094504671774605,0.5305784,0.7006979741725237,214
robbert,"(30, 10, 30)",30,10,30,0.6799043062200957,0.36892436713352406,0.5206368172259638,0.5409902,0.6633429801308398,209
robbert,"(30, 10, 40)",30,10,40,0.6914141414141414,0.36310710503791843,0.5163781320599217,0.5420593,0.670736156034923,198
robbert,"(30, 15, 10)",30,15,10,0.6842342342342342,0.3597956590954471,0.5016223348778415,0.51982105,0.7265254505216566,222
robbert,"(30, 15, 20)",30,15,20,0.6875598086124401,0.3670528295378434,0.5077956383051133,0.53116643,0.6980714511539677,209
robbert,"(30, 15, 30)",30,15,30,0.6857142857142857,0.3683387488094009,0.5126915401160392,0.54079455,0.6748461781658114,203
robbert,"(30, 15, 40)",30,15,40,0.6923857868020304,0.3652179887673871,0.5128448196844242,0.5409552,0.6706875167197646,197
robbert,"(40, 5, 10)",40,5,10,0.6898876404494382,0.3691712963450941,0.49821885948425654,0.51246655,0.6986308032782899,178
robbert,"(40, 5, 20)",40,5,20,0.6987951807228916,0.37300097647933345,0.5015045111977231,0.5203162,0.6809990515333544,166
robbert,"(40, 5, 30)",40,5,30,0.6835294117647058,0.37940150822150526,0.5125807313788595,0.52620333,0.6417228045429121,170
robbert,"(40, 5, 40)",40,5,40,0.6903846153846154,0.37864518424124943,0.5051036309384774,0.5336789,0.6579926554634111,156
robbert,"(40, 10, 10)",40,10,10,0.6936046511627907,0.37140403580030923,0.49409957821151285,0.5110874,0.7107906320679005,172
robbert,"(40, 10, 20)",40,10,20,0.691566265060241,0.37630031728208263,0.5015335448541988,0.5222241,0.6838687711277025,166
robbert,"(40, 10, 30)",40,10,30,0.695625,0.3778243272847301,0.5094401491710219,0.52520597,0.6556336486782266,160
robbert,"(40, 10, 40)",40,10,40,0.6941558441558442,0.37742840939129124,0.5069915155874953,0.52898866,0.6490187018166784,154
robbert,"(40, 15, 10)",40,15,10,0.688953488372093,0.37358481100631785,0.4942398874122766,0.5055101,0.7109122303557965,172
robbert,"(40, 15, 20)",40,15,20,0.7,0.37650500153121347,0.4996381812200812,0.5213851,0.6830905420851674,165
robbert,"(40, 15, 30)",40,15,30,0.689937106918239,0.38011055405152877,0.501246320656838,0.525851,0.6674286826041489,159
robbert,"(40, 15, 40)",40,15,40,0.6986754966887417,0.38014387244134473,0.5026703935146771,0.5259193,0.6590627203968968,151
