min_cluster_size,n_components,n_neighbors,diversity_score,c_v_score,npmi,doc_assignment_pct,number_of_topics,model_name,run_id,chunk_id
10,12,40,0.6887608069164265,0.3911246888346164,-0.1254900739739099,0.6622839055271488,349,robbert,run_001,1
10,12,50,0.6673499267935579,0.393889097456699,-0.1204222279823895,0.6532505478451425,344,robbert,run_001,1
10,15,10,0.6336324619586422,0.3685421221422795,-0.1606998546410094,0.6958120282444606,516,robbert,run_001,2
10,15,20,0.6575757575757576,0.3766409210079531,-0.1420260061488606,0.6669101533966398,433,robbert,run_001,2
10,15,30,0.667343313879726,0.3849037786143641,-0.134552777798214,0.6519600681762844,397,robbert,run_001,2
10,15,40,0.6843559977888336,0.3889388222108632,-0.1295065498198523,0.6507426345264183,364,robbert,run_001,2
10,15,50,0.6929720071471114,0.3916663568255634,-0.1232758965870767,0.6632335037740443,337,robbert,run_001,2
15,5,10,0.6856353591160221,0.3859146295852194,-0.137439653151143,0.7250304358412466,363,robbert,run_001,2
15,5,20,0.68168835290384,0.4019979788126715,-0.1160479938308394,0.6956659362064768,316,robbert,run_001,2
15,5,30,0.6960921144452198,0.4041206277831088,-0.1106807720897847,0.6731921110299489,287,robbert,run_001,2
15,5,40,0.6853247219232149,0.4106582076533778,-0.1024265649398909,0.6475773070367665,280,robbert,run_001,2
15,5,50,0.70390625,0.4078497340863589,-0.1023430170240159,0.6544923301680059,256,robbert,run_001,2
15,7,10,0.6829336307863916,0.3855515547602537,-0.1353373191306829,0.7414414414414414,359,robbert,run_001,3
15,7,20,0.6931443638760711,0.3979481323538243,-0.1226742969708563,0.718772826880935,305,robbert,run_001,3
15,7,30,0.6847027388109552,0.4080383113185631,-0.1087662260007733,0.6664718772826881,300,robbert,run_001,3
15,7,40,0.6995677233429395,0.402582223843543,-0.1095235153116136,0.6642074506939372,279,robbert,run_001,3
15,7,50,0.6893167232918083,0.4064037002034154,-0.1005037774678508,0.6379595812028245,265,robbert,run_001,3
15,10,10,0.6731923779691986,0.3812924833011293,-0.1440665924800501,0.6979303627952277,384,robbert,run_001,3
15,10,20,0.7023082145281738,0.3986742457854363,-0.119388300598418,0.7255417579741904,296,robbert,run_001,3
15,10,30,0.6915824915824916,0.4080044669249379,-0.1134872893156082,0.6742634526418311,298,robbert,run_001,3
15,10,40,0.6901408450704225,0.4085378877930534,-0.1015359894254928,0.6534209885561237,278,robbert,run_001,3
15,10,50,0.7052837573385519,0.4101754604331241,-0.0985978422637799,0.663282201120039,256,robbert,run_001,3
15,12,10,0.6790055248618785,0.3870643681306261,-0.1361698223611601,0.7327246165084003,363,robbert,run_001,4
15,12,20,0.6901455026455027,0.399776890643422,-0.1152301575835054,0.6807888970051132,303,robbert,run_001,4
15,12,30,0.6892329852358661,0.4065672536831548,-0.1072990908200269,0.7011687363038714,278,robbert,run_001,4
15,12,40,0.6872559460418886,0.4043277826833535,-0.1059516809581262,0.6477233990747504,282,robbert,run_001,4
15,12,50,0.691233514352211,0.4133053982465877,-0.0974263546893584,0.6451180910640371,258,robbert,run_001,4
15,15,10,0.679042904290429,0.3836613397934671,-0.1410406728608386,0.7175797419040663,364,robbert,run_001,4
15,15,20,0.6864324846922333,0.3954538688785285,-0.1207172507995498,0.6861212563915267,311,robbert,run_001,4
15,15,30,0.6837958204864679,0.4015132372351758,-0.1171359293878388,0.661918675432189,293,robbert,run_001,4
15,15,40,0.6978117401875651,0.4014579003190278,-0.1145090925583406,0.6461407353299246,289,robbert,run_001,4
15,15,50,0.7069767441860465,0.4087126999937721,-0.103869396975017,0.664572680788897,258,robbert,run_001,4
20,5,10,0.6880546075085324,0.3937821394138661,-0.1232962698892241,0.7280253226199173,293,robbert,run_001,5
20,5,20,0.6904761904761905,0.4116361278522719,-0.1008769831796306,0.7054784514243974,265,robbert,run_001,5
20,5,30,0.705655526992288,0.4132596917238063,-0.0931982447960843,0.6835889943998052,234,robbert,run_001,5
20,5,40,0.6827731092436975,0.4194114868972068,-0.0924046517742383,0.6512783053323594,238,robbert,run_001,5
20,5,50,0.691304347826087,0.4156764178592464,-0.0885483726326145,0.6341124908692476,230,robbert,run_001,5
20,7,10,0.6850694444444444,0.401576300555182,-0.1216084924988475,0.7391283175066958,288,robbert,run_001,5
20,7,20,0.6962174940898345,0.4055006732501702,-0.1065432717374041,0.7260530801071342,254,robbert,run_001,5
20,7,30,0.69221260815822,0.4226642484871399,-0.0850700477677672,0.6638178719259801,243,robbert,run_001,5
20,7,40,0.7088495575221239,0.4150264141979883,-0.0943049142463036,0.6900657414170928,226,robbert,run_001,5
20,7,50,0.7040358744394619,0.4145232426235886,-0.0928073237225329,0.6561236912588264,223,robbert,run_001,5
20,10,10,0.6764084507042254,0.4026432405695066,-0.1123659814818638,0.7156318480642805,284,robbert,run_001,6
20,10,20,0.6986193293885602,0.4029084333055092,-0.106468330921185,0.7138300462624787,254,robbert,run_001,6
20,10,30,0.6869387755102041,0.4184850310985918,-0.0943956732977148,0.680399318237156,245,robbert,run_001,6
20,10,40,0.6978902953586498,0.4176558959924062,-0.0885690887986071,0.6514487460433407,237,robbert,run_001,6
20,10,50,0.7075259125732312,0.4148876604430254,-0.0946149806368461,0.6600681762843925,222,robbert,run_001,6
20,12,10,0.6905923344947735,0.4033155462078606,-0.1219600553229346,0.739590942293645,287,robbert,run_001,6
20,12,20,0.7050387596899225,0.4063891382358591,-0.1076275232621928,0.6982468955441928,258,robbert,run_001,6
20,12,30,0.6979210861264319,0.4179985690700367,-0.0941036249609962,0.6833211589968347,236,robbert,run_001,6
20,12,40,0.7008658008658009,0.4128015374147141,-0.094132594209416,0.6611151692232773,231,robbert,run_001,6
20,12,50,0.6901653611836379,0.4193255658790524,-0.0861706105929923,0.645799853907962,230,robbert,run_001,6
20,15,10,0.6855123674911661,0.4002460785325523,-0.1163265905403351,0.7433406379352325,283,robbert,run_001,7
20,15,20,0.6848484848484848,0.4065947432471851,-0.1012610535804523,0.6872169466764061,264,robbert,run_001,7
20,15,30,0.6959183673469388,0.4125089453532587,-0.0969928250235352,0.6664718772826881,245,robbert,run_001,7
20,15,40,0.7162995594713656,0.4139681823321744,-0.0978538370424646,0.6624299975651327,227,robbert,run_001,7
20,15,50,0.7084444444444444,0.419799730576735,-0.0872047776228984,0.6511809106403701,225,robbert,run_001,7
25,5,10,0.6785714285714286,0.411715538370035,-0.1013884655742825,0.7235208181154127,252,robbert,run_001,7
25,5,20,0.6851063829787234,0.4155956810848457,-0.0950821516396638,0.6897979060141223,235,robbert,run_001,7
25,5,30,0.7012391005048187,0.4215863623398699,-0.0880965815252037,0.6729973216459703,218,robbert,run_001,7
25,5,40,0.6869525126786538,0.4289102096586563,-0.0822337750542381,0.6523496469442416,217,robbert,run_001,7
25,5,50,0.6995215311004784,0.4236364283356537,-0.0785202833734146,0.6462868273679084,209,robbert,run_001,7
25,7,10,0.688,0.409859427614012,-0.1022460271380315,0.7313610908205502,250,robbert,run_001,8
25,7,20,0.7008810572687225,0.4151605680199192,-0.0910728617266446,0.7147309471633796,227,robbert,run_001,8
25,7,30,0.6968181818181818,0.4281200849330424,-0.0773549567624039,0.6612125639152666,220,robbert,run_001,8
25,7,40,0.7154589371980676,0.4215462405703299,-0.0858776089508532,0.6859751643535428,207,robbert,run_001,8
25,7,50,0.7176470588235294,0.4183034439813423,-0.0906679500816693,0.6642561480399318,204,robbert,run_001,8
25,10,10,0.6850806451612903,0.407687793052714,-0.1061902540122568,0.715290966642318,248,robbert,run_001,8
25,10,20,0.7075555555555556,0.4117830533726636,-0.0972628879826813,0.7031896761626492,225,robbert,run_001,8
25,10,30,0.6909502262443439,0.4276579557604008,-0.0812922817167099,0.6645970294618944,221,robbert,run_001,8
25,10,40,0.7116504854368932,0.4282330812336719,-0.0808729518170306,0.6698319941563184,206,robbert,run_001,8
25,10,50,0.7198019801980198,0.4229221445898899,-0.0844256903700503,0.651473094716338,202,robbert,run_001,8
25,12,10,0.6902542372881356,0.4132840402147175,-0.0958633278834128,0.7463598733869005,236,robbert,run_001,9
25,12,20,0.7004444444444444,0.4166995960706455,-0.0894495602929088,0.6851473094716338,225,robbert,run_001,9
25,12,30,0.7028708133971292,0.426476621625624,-0.0823280016351257,0.6850255661066472,209,robbert,run_001,9
25,12,40,0.7129807692307693,0.4230443725905602,-0.0858341629279471,0.6549793036279523,208,robbert,run_001,9
25,12,50,0.7177339901477833,0.4249440884258529,-0.0847147605928247,0.6532748965181397,203,robbert,run_001,9
25,15,10,0.6841004184100419,0.4104782532410031,-0.0970886938926353,0.739517896274653,239,robbert,run_001,9
25,15,20,0.6914893617021277,0.416190532517757,-0.0908382941372882,0.6781835889943998,235,robbert,run_001,9
25,15,30,0.7009433962264151,0.4296545540409204,-0.0835179515227245,0.679254930606282,212,robbert,run_001,9
25,15,40,0.7170616113744076,0.4176388608943458,-0.0941139480920659,0.6707328950572193,211,robbert,run_001,9
25,15,50,0.7213930348258707,0.4294729854814972,-0.0761136207262294,0.6634769905040175,201,robbert,run_001,9
30,5,10,0.7022727272727273,0.4208057814050398,-0.0892845192936744,0.7207694180667154,220,robbert,run_001,10
30,5,20,0.6907407407407408,0.4229727212237841,-0.0844345250818257,0.6808132456781105,216,robbert,run_001,10
30,5,30,0.7119757453259222,0.4288206875730695,-0.080451353248594,0.6770392013635257,198,robbert,run_001,10
30,5,40,0.6945,0.4304539220536885,-0.0792373815660754,0.6547358168979791,200,robbert,run_001,10
30,5,50,0.7075268817204301,0.4331970169713175,-0.0678071278821724,0.6496956415875335,186,robbert,run_001,10
30,7,10,0.6964285714285714,0.4169499329624144,-0.0917696298352016,0.7349403457511565,224,robbert,run_001,10
30,7,20,0.7098039215686275,0.4243458166578299,-0.0850195640186753,0.7075967859751644,204,robbert,run_001,10
30,7,30,0.7173267326732673,0.4227417883074748,-0.0808870690343507,0.6697832968103239,202,robbert,run_001,10
30,7,40,0.7164102564102565,0.4311381138271806,-0.0773186227893656,0.6690041392744095,195,robbert,run_001,10
30,7,50,0.717391304347826,0.4319428397168011,-0.0745944772515401,0.665936206476747,184,robbert,run_001,10
30,10,10,0.6879464285714286,0.4160886132126591,-0.0873339274172307,0.7170684197711225,224,robbert,run_001,11
30,10,20,0.7098039215686275,0.4180408835344253,-0.0846671021579923,0.7152422692963234,204,robbert,run_001,11
30,10,30,0.703921568627451,0.4317011365140577,-0.0809225691334676,0.6679084489895301,204,robbert,run_001,11
30,10,40,0.7152284263959391,0.431289515646375,-0.0738910165152969,0.6581446311176041,197,robbert,run_001,11
30,10,50,0.7229946524064171,0.4343975776009663,-0.0711586468060077,0.6442902361821281,187,robbert,run_001,11
30,12,10,0.6986175115207374,0.4209748739805046,-0.0850700556518767,0.7329924519113709,217,robbert,run_001,11
30,12,20,0.7065,0.428598944796868,-0.0713114867950202,0.7030192354516679,200,robbert,run_001,11
30,12,30,0.7095959595959596,0.4325342528611729,-0.077569740932761,0.677136596055515,198,robbert,run_001,11
30,12,40,0.7015625,0.4349906714004841,-0.0732874434939806,0.653518383248113,192,robbert,run_001,11
30,12,50,0.7148936170212766,0.4293903274915135,-0.0760125353600594,0.6367421475529583,188,robbert,run_001,11
30,15,10,0.6949308755760368,0.4156091064869658,-0.0894530017066487,0.7299488677867056,217,robbert,run_001,12
30,15,20,0.7088669950738916,0.4240604208755241,-0.0806733560401848,0.7003652300949599,203,robbert,run_001,12
30,15,30,0.7005050505050505,0.4303386967953828,-0.0803345085965929,0.6766739712685659,198,robbert,run_001,12
30,15,40,0.7209424083769633,0.4258520353244051,-0.0786944286517661,0.66654492330168,191,robbert,run_001,12
30,15,50,0.7195767195767195,0.4348084249436569,-0.0714694320632972,0.6453372291210129,189,robbert,run_001,12
35,5,10,0.6984848484848485,0.4285981558934209,-0.0784061848682599,0.720891161431702,198,robbert,run_001,12
35,5,20,0.6967567567567567,0.4385038081574796,-0.0654389281500015,0.6886778670562455,185,robbert,run_001,12
35,5,30,0.7092485549132947,0.4390813970863654,-0.0614395522445161,0.6683467251034818,173,robbert,run_001,12
35,5,40,0.7065476190476191,0.4340274017638937,-0.0687438846791762,0.6691015339663988,168,robbert,run_001,12
35,5,50,0.6958333333333333,0.4421006264309841,-0.0533966967881328,0.6256878500121743,168,robbert,run_001,12
35,7,10,0.6969849246231156,0.4239752916903109,-0.0850105138175374,0.7097881665449233,199,robbert,run_001,13
35,7,20,0.7110497237569061,0.4384801058291604,-0.0705176124621872,0.6971025079133187,181,robbert,run_001,13
35,7,30,0.7085714285714285,0.4404129839517621,-0.0622005418811759,0.6481860238616995,175,robbert,run_001,13
35,7,40,0.7053892215568862,0.4415304210497373,-0.0629401999214135,0.6571950328707086,167,robbert,run_001,13
35,7,50,0.7042424242424242,0.4387170197306133,-0.062046057393527,0.6449963476990505,165,robbert,run_001,13
35,10,10,0.6869346733668342,0.4253269116268748,-0.0799741937421956,0.7050158266374482,199,robbert,run_001,13
35,10,20,0.7077348066298342,0.4308514205235471,-0.0747905598462977,0.700535670805941,181,robbert,run_001,13
35,10,30,0.7057142857142857,0.4442181631960018,-0.0656731133599659,0.6576576576576577,175,robbert,run_001,13
35,10,40,0.7005813953488372,0.4440761280024178,-0.0588446620693483,0.6364012661309959,172,robbert,run_001,13
35,10,50,0.7191616766467066,0.4429086019009122,-0.0614159296552187,0.6279035792549306,167,robbert,run_001,13
35,12,10,0.7009950248756219,0.422617894566789,-0.0811320779411494,0.7232529827124422,201,robbert,run_001,14
35,12,20,0.7075675675675676,0.4363104070073397,-0.0690649665700188,0.6957146335524714,185,robbert,run_001,14
35,12,30,0.7011627906976744,0.4395154188954137,-0.0654662253246875,0.6547358168979791,172,robbert,run_001,14
35,12,40,0.7073619631901841,0.4427270202260298,-0.0571486285932758,0.6596785975164353,163,robbert,run_001,14
35,12,50,0.7161490683229814,0.4414372848156748,-0.0587427534133522,0.6350133917701485,161,robbert,run_001,14
35,15,10,0.7010309278350515,0.4230147662234511,-0.0812053071482887,0.7162162162162162,194,robbert,run_001,14
35,15,20,0.7050847457627119,0.4322640960655052,-0.0668519379543556,0.7212320428536645,177,robbert,run_001,14
35,15,30,0.7087209302325581,0.4386937756134827,-0.0725943940020815,0.6642074506939372,172,robbert,run_001,14
35,15,40,0.7093167701863354,0.4401321957105317,-0.0593832926000303,0.6739225712198685,161,robbert,run_001,14
35,15,50,0.7121212121212122,0.4422800510116357,-0.0597359634589477,0.6447772096420745,165,robbert,run_001,14
40,5,10,0.7016666666666667,0.4362742952619082,-0.0695182898867304,0.6993425858290723,180,robbert,run_001,15
40,5,20,0.6904761904761905,0.4435399795399694,-0.0533748936874812,0.6815680545410275,168,robbert,run_001,15
40,5,30,0.7,0.4430869870299929,-0.0571603985438705,0.6571219868517166,156,robbert,run_001,15
40,5,40,0.6961538461538461,0.4448991746432006,-0.0522546065014227,0.6494034575115656,156,robbert,run_001,15
40,5,50,0.7078947368421052,0.4488131860861571,-0.0508088034665134,0.6216703189676163,152,robbert,run_001,15
40,7,10,0.7040229885057471,0.4329319745977653,-0.0714039013873501,0.7254687119551985,174,robbert,run_001,15
40,7,20,0.711875,0.4421045552771393,-0.0615840265712523,0.7053080107134161,160,robbert,run_001,15
40,7,30,0.698159509202454,0.4433102511799849,-0.0568209991109773,0.6385439493547602,163,robbert,run_001,15
40,7,40,0.7071428571428572,0.4525218473941758,-0.0563815527761356,0.6445580715850986,154,robbert,run_001,15
40,7,50,0.7093333333333334,0.4451380211356413,-0.0521359735387853,0.6379108838568298,150,robbert,run_001,15
40,10,10,0.696045197740113,0.4370123875702428,-0.0707213077113606,0.7005113221329438,177,robbert,run_001,16
40,10,20,0.70875,0.4415138117950651,-0.0576001350020571,0.6975164353542732,160,robbert,run_001,16
40,10,30,0.7044025157232704,0.4524668968090014,-0.055071157682191,0.6552471390309228,159,robbert,run_001,16
40,10,40,0.7033557046979866,0.4529814546951785,-0.0461475413719755,0.6700024348672997,149,robbert,run_001,16
40,10,50,0.7119718309859155,0.4528443071686568,-0.0440751348768826,0.6587289992695398,142,robbert,run_001,16
40,12,10,0.7086206896551724,0.4317988304683689,-0.0712122420245901,0.7137570002434868,174,robbert,run_001,16
40,12,20,0.7042944785276074,0.4471735782505464,-0.0565357130005645,0.6896031166301436,163,robbert,run_001,16
40,12,30,0.7006535947712418,0.4480018278120882,-0.0562642380174499,0.6710494278061846,153,robbert,run_001,16
40,12,40,0.7027027027027027,0.4522891508962032,-0.0467371583437046,0.6476260043827612,148,robbert,run_001,16
40,12,50,0.7098591549295775,0.4555241170014869,-0.0406702898604484,0.6551740930119309,142,robbert,run_001,16
40,15,10,0.7041176470588235,0.4384990911462735,-0.0652657760182063,0.7170197224251278,170,robbert,run_001,17
40,15,20,0.70375,0.4431866084689307,-0.0566436167299118,0.7037496956415875,160,robbert,run_001,17
40,15,30,0.7090909090909091,0.444324283214197,-0.0595641196185767,0.6635013391770148,154,robbert,run_001,17
40,15,40,0.7026666666666667,0.4498625277785123,-0.0472791573750965,0.6544436328220112,150,robbert,run_001,17
40,15,50,0.7074829931972789,0.4525897415047967,-0.0464504063993872,0.631263696128561,147,robbert,run_001,17
45,5,10,0.698125,0.449894762346765,-0.0544474125809257,0.6964694424153883,160,robbert,run_001,17
45,5,20,0.7098039215686275,0.4474551274900938,-0.0526220150423919,0.6829315802288776,153,robbert,run_001,17
45,5,30,0.7028169014084507,0.4502699773572008,-0.0483954936575285,0.6722425127830534,142,robbert,run_001,17
45,5,40,0.6985815602836879,0.4510299233090467,-0.0459629636289402,0.6401509617725833,141,robbert,run_001,17
45,5,50,0.7079136690647482,0.4520298499269859,-0.0462042862208454,0.61400048697346,139,robbert,run_001,17
45,7,10,0.7159235668789808,0.441531420037957,-0.0639107961510368,0.7224007791575359,157,robbert,run_001,18
45,7,20,0.7158940397350994,0.4520831837008737,-0.0528460591511797,0.6928414901387875,151,robbert,run_001,18
45,7,30,0.7006756756756757,0.4505885993366643,-0.0513513689475168,0.626491356221086,148,robbert,run_001,18
45,7,40,0.7051851851851851,0.4605039459697187,-0.0438745590354466,0.6689797906014122,135,robbert,run_001,18
45,7,50,0.7115107913669064,0.4567682057010254,-0.0452038822137526,0.6044071098125152,139,robbert,run_001,18
45,10,10,0.7062111801242236,0.4443335521854426,-0.0626229560761602,0.7098368638909179,161,robbert,run_001,18
45,10,20,0.7086666666666667,0.4503584363967003,-0.049788814611594,0.6819576333089846,150,robbert,run_001,18
45,10,30,0.7068493150684931,0.4620060498374959,-0.0455798507315387,0.6321645970294619,146,robbert,run_001,18
45,10,40,0.7030075187969925,0.4664379860258272,-0.0319553707747872,0.6683223764304845,133,robbert,run_001,18
45,10,50,0.7157894736842105,0.4631292518088394,-0.0410320266822988,0.651473094716338,133,robbert,run_001,18
45,12,10,0.7062893081761006,0.44820366798685,-0.0589118605148795,0.7021913805697589,159,robbert,run_001,19
45,12,20,0.7065789473684211,0.4523633261661711,-0.0484044892646988,0.6854151448746043,152,robbert,run_001,19
45,12,30,0.6943262411347517,0.4569995258767245,-0.0439624715277389,0.6486486486486487,141,robbert,run_001,19
45,12,40,0.7015037593984963,0.462341359419714,-0.0375473352954942,0.6664475286096908,133,robbert,run_001,19
45,12,50,0.7075757575757575,0.4670396270279375,-0.0379157695195623,0.6487703920136353,132,robbert,run_001,19
45,15,10,0.6950920245398773,0.4447787354371934,-0.0596322656084722,0.704309715120526,163,robbert,run_001,19
45,15,20,0.7060402684563758,0.44644194443329,-0.0552005630326198,0.6752860969077186,149,robbert,run_001,19
45,15,30,0.7075862068965517,0.4507771373609145,-0.0523946243509249,0.6467494521548576,145,robbert,run_001,19
45,15,40,0.7051851851851851,0.4528260258154346,-0.0459729032638015,0.6655709763817872,135,robbert,run_001,19
45,15,50,0.7076335877862595,0.459709798733627,-0.0384457428152874,0.6547601655709764,131,robbert,run_001,19
50,5,10,0.7013245033112583,0.4581638651217495,-0.0490099251678382,0.6902118334550768,151,robbert,run_001,20
50,5,20,0.7120567375886525,0.4546757367762927,-0.0450737790792764,0.6652057462868274,141,robbert,run_001,20
50,5,30,0.7037313432835821,0.4637713106983828,-0.0403608417735845,0.6370586803019236,134,robbert,run_001,20
50,5,40,0.6991935483870968,0.4589758912116669,-0.0420643582048688,0.6750913075237399,124,robbert,run_001,20
50,5,50,0.7062015503875969,0.4581166658991873,-0.0365432079809007,0.6045532018504991,129,robbert,run_001,20
50,7,10,0.705,0.4511120523649699,-0.046365201463522,0.7086681275870466,140,robbert,run_001,20
50,7,20,0.7101449275362319,0.4594723332735388,-0.0424583991861645,0.6608960311663015,138,robbert,run_001,20
50,7,30,0.7107692307692308,0.4581793054513707,-0.037441873382419,0.6584855125395666,130,robbert,run_001,20
50,7,40,0.7088,0.4652924334539683,-0.0391322812256336,0.6620647674701728,125,robbert,run_001,20
50,7,50,0.7088,0.4688692337217146,-0.0264754182510537,0.6150474799123448,125,robbert,run_001,20
50,10,10,0.7036231884057971,0.458241945296555,-0.0457327954193476,0.7188945702459216,138,robbert,run_001,21
50,10,20,0.7138686131386861,0.4588167388102054,-0.0386856624369837,0.6700511322132944,137,robbert,run_001,21
50,10,30,0.7088709677419355,0.4662385256927759,-0.0367639835597576,0.6682980277574873,124,robbert,run_001,21
50,10,40,0.7073170731707317,0.4708732347749247,-0.0360311358492866,0.6616508400292184,123,robbert,run_001,21
50,10,50,0.7081967213114754,0.4717830260207948,-0.0311806199709847,0.6501582663744826,122,robbert,run_001,21
50,12,10,0.7,0.4639033509056037,-0.0415675878153967,0.7003165327489652,139,robbert,run_001,21
50,12,20,0.705,0.4562572713442295,-0.0447242615677198,0.6551253956659362,140,robbert,run_001,21
50,12,30,0.7022900763358778,0.4602363659369184,-0.0441198954180334,0.6377891404918432,131,robbert,run_001,21
50,12,40,0.6991803278688524,0.4682380910169579,-0.0322939236659929,0.6631604577550524,122,robbert,run_001,21
50,12,50,0.7086614173228346,0.4625931359327043,-0.0369450363365209,0.6112247382517653,127,robbert,run_001,21
50,15,10,0.7034013605442176,0.4508377499739416,-0.0508629667665309,0.6895057219381544,147,robbert,run_001,22
50,15,20,0.7104477611940299,0.4591948946999097,-0.0406442674561118,0.6678354029705381,134,robbert,run_001,22
50,15,30,0.70546875,0.4596858024015637,-0.0421123268054524,0.6668127587046506,128,robbert,run_001,22
50,15,40,0.704201680672269,0.465975584901668,-0.0372775409370131,0.6677380082785488,119,robbert,run_001,22
50,15,50,0.7032258064516129,0.4647336530696901,-0.0317213048830806,0.6091064037009983,124,robbert,run_001,22
